active_bsl_count,active_fvg_count_50,active_ob_count_50,active_ssl_count,atr_14,atr_1m_pips,bars_previous_pivot,bars_since_equal_level,bars_since_fvg,bars_since_ob,bars_since_structure_event,body_atr_ratio,bos_count_previous_20,bsl_count_previous_100,candle_direction,choch_count_previous_20,close_position,confirm_close,confirm_high,confirm_low,confirm_open,confirm_volume,confirmation_delay,confirmation_index,confirmation_timestamp,dataset_date,demand_distance_pips,distance_equal_level_atr,distance_equal_level_pips,distance_fvg_atr,distance_fvg_pips,distance_last_structure_event_atr,distance_last_structure_event_pips,distance_nearest_bsl_atr,distance_nearest_bsl_pips,distance_nearest_ssl_atr,distance_nearest_ssl_pips,distance_ob_atr,distance_ob_pips,distance_previous_pivot,equal_level_type,equal_levels_previous_100,fvg_mitigated,fvg_size_atr,ghost_definition,ghost_id,ghost_index,ghost_price_mid,ghost_timestamp,inside_fvg,inside_order_block,last_structure_event,last_structure_event_direction,legacy_liquidity_target,liquidity_imbalance_100,liquidity_state,liquidity_type,lower_wick,near_equal_level,nearest_fvg_type,nearest_ob_type,ob_invalidated,ob_size_atr,pivot_body,pivot_close,pivot_high,pivot_id,pivot_index,pivot_low,pivot_open,pivot_price,pivot_range,pivot_side,pivot_timestamp,pivot_volume,previous_pivot_price,previous_pivot_type,price_to_confirm_close,range_atr_ratio,resolved_index,source,source_file,sr_4h_resistance_pips,sr_4h_support_pips,sr_daily_resistance_pips,sr_daily_support_pips,sr_weekly_resistance_pips,sr_weekly_support_pips,ssl_count_previous_100,structure_mode,structure_type,supply_distance_pips,swept_index,swing_size_atr,symbol,target_trace_10,target_trace_15,target_trace_3,target_trace_5,tf_10_atr_pips,tf_10_channel_halfwidth_pips,tf_10_channel_lower_touches,tf_10_channel_upper_touches,tf_10_channel_valid_3_touches,tf_10_fib382_distance_pips,tf_10_fib500_distance_pips,tf_10_fib618_distance_pips,tf_10_poc_distance_pips,tf_10_range_pips,tf_10_resistance_distance_pips,tf_10_return_pips,tf_10_support_distance_pips,tf_10_trend_distance_pips,tf_10_vah_distance_pips,tf_10_val_distance_pips,tf_10_volume,tf_10_volume_ema9,tf_10_volume_ratio_ema9,tf_10_vwap_distance_pips,tf_1_atr_pips,tf_1_channel_halfwidth_pips,tf_1_channel_lower_touches,tf_1_channel_upper_touches,tf_1_channel_valid_3_touches,tf_1_fib382_distance_pips,tf_1_fib500_distance_pips,tf_1_fib618_distance_pips,tf_1_poc_distance_pips,tf_1_range_pips,tf_1_resistance_distance_pips,tf_1_return_pips,tf_1_support_distance_pips,tf_1_trend_distance_pips,tf_1_vah_distance_pips,tf_1_val_distance_pips,tf_1_volume,tf_1_volume_ema9,tf_1_volume_ratio_ema9,tf_1_vwap_distance_pips,tf_60_atr_pips,tf_60_channel_halfwidth_pips,tf_60_channel_lower_touches,tf_60_channel_upper_touches,tf_60_channel_valid_3_touches,tf_60_fib382_distance_pips,tf_60_fib500_distance_pips,tf_60_fib618_distance_pips,tf_60_poc_distance_pips,tf_60_range_pips,tf_60_resistance_distance_pips,tf_60_return_pips,tf_60_support_distance_pips,tf_60_trend_distance_pips,tf_60_vah_distance_pips,tf_60_val_distance_pips,tf_60_volume,tf_60_volume_ema9,tf_60_volume_ratio_ema9,tf_60_vwap_distance_pips,timeframe,upper_wick,volume_mean_20,volume_ratio_20,volume_std_20,volume_zscore_20
2,2,0,1,6.7763275388108,27.1053101552432,648,1845,1677,1867,542,3.28348945244532,0,1,1,0,0.78448275862069,24248.75,24255,24226,24226.5,349,0,2460,2026-04-02T19:01:00-05:00,2026-04,132,0.18446569957558,5,0.110679419745348,3,55.044564753353,1492,0,0,86.9202376400132,2356,2.65630607388835,72,589,EQL,3,1,0.221358839490696,EXTERNAL_SWING_CONFIRMATION,11,2460,24240.5,2026-04-02T19:01:00-05:00,0,0,CHOCH_UP,UP,RUN,0.333333333333333,Resolved,BSL,0.5,1,BEARISH_FVG,BULLISH_OB,1,1.6232981562651,22.25,24248.75,24255,11,2460,24226,24226.5,24255,29,HIGH,2026-04-02T19:01:00-05:00,349,23666,LOW,0.922328497877899,4.27960423015345,3501,ChartPrimeHigh,2026_04.csv,58,422,105,2298,431,2298,0,external,HH,-324,3499,86.9202376400132,NQ,0,1,0,0,84.2857142857143,52.6441990320795,8,6,1,231.224000000002,176,120.775999999998,88.25,468,58,328,410,110.842857142852,68.75,166.25,939,764.051269879751,1.22897511857782,149.480424558802,28.5,34.4290564031614,8,3,1,100.207999999999,70,39.7920000000013,128.666666666672,256,58,135,198,82.6142857142841,107.333333333328,182,349,143.122268637413,2.43847448285045,109.878613410081,476.142857142857,382.837471306154,1,6,1,1380.054,1096.5,812.945999999996,345.5625,2403,105,1491,2298,42.3714285714232,45.1875,1446.9375,2779,23791.8483245633,0.116804712357337,896.739972631229,1,6.25,55.65,6.27133872416891,69.3320092020994,4.23109042094682
2,6,0,2,6.44692872963171,25.7877149185268,170,2248,403,2230,712,0.77556309518651,0,0,1,0,1,24159.5,24159.5,24150.5,24154.5,99,0,2630,2026-04-02T21:51:00-05:00,2026-04,-284,1.27967910705774,33,0,0,41.6477382115156,1074,16.2092686893981,418,0,0,0.542894166630557,14,104.5,EQL,0,1,0.620450476149208,EXTERNAL_SWING_CONFIRMATION,12,2630,24155,2026-04-02T21:51:00-05:00,1,0,CHOCH_UP,UP,SWEEP,0,Resolved,SSL,4,0,BULLISH_FVG,BULLISH_OB,1,1.20212279753909,5,24159.5,24159.5,12,2630,24150.5,24154.5,24150.5,9,LOW,2026-04-02T21:51:00-05:00,99,24255,HIGH,-1.39601357133572,1.39601357133572,2850,ChartPrimeLow,2026_04.csv,400,18,447,1956,773,1956,1,external,HL,192,2850,16.2092686893981,NQ,2,2,2,2,61.6428571428571,55.0250032025754,0,9,1,-141.676000000007,-191,-240.323999999993,-251.958333333328,418,400,-211,18,-91.7142857142899,-356.458333333328,-199.708333333328,539,529.608902443622,1.01773213689016,-221.080616367515,26.2142857142857,11.205079071229,7,11,1,-69.096000000005,-96,-122.903999999995,-53.25,228,210,-25,18,-17.8428571428522,-157.75,-5.75,99,63.3489735428734,1.56277196714164,-96.5943337484787,428.785714285714,372.061279969621,1,6,1,1038.054,754.5,470.945999999996,3.5625,2403,447,1602,1956,-513,-296.8125,904.6875,3212,14272.1864605453,0.225053113542162,512.826603936686,1,0,54.8,1.80656934306569,29.6016891409933,1.49315803532274
3,0,0,2,4.50265055780019,18.0106022312007,175,516,201,1662,887,0.610751370708976,0,1,1,0,0.647058823529412,24192,24193.5,24189.25,24189.25,26,0,2805,2026-04-03T00:46:00-05:00,2026-04,123.5,1.38807129706585,25,0,0,69.1814734457622,1246,0,0,9.54993052381308,172,0,0,43,EQL,0,1,0.388659963178439,EXTERNAL_SWING_CONFIRMATION,13,2805,24191.375,2026-04-03T00:46:00-05:00,1,1,CHOCH_UP,UP,GRAB,0.2,Resolved,BSL,0,0,BEARISH_FVG,BEARISH_OB,1,3.44241681672332,2.75,24192,24193.5,13,2805,24189.25,24189.25,24193.5,4.25,HIGH,2026-04-03T00:46:00-05:00,26,24150.5,LOW,0.333137111295805,0.943888482004781,3205,ChartPrimeHigh,2026_04.csv,68.5,163.5,301.5,2101.5,627.5,2101.5,0,external,LH,-24.5,3204,9.54993052381308,NQ,5,6,1,3,53.7857142857143,30.3298650555142,7,6,1,91.301999999996,69,46.698000000004,33.5625,189,25.5,87,163.5,47.6142857142841,9.9375,88.6875,370,290.487915843174,1.27371907683675,62.6168282078725,18.1428571428571,10.5113651345798,10,10,1,76.1659999999974,60,43.8340000000026,28.6041666666715,137,8.5,84,128.5,-1.4571428571362,11.4791666666715,79.9791666666715,26,38.5358354984161,0.67469667294663,56.2404689092946,249.571428571429,476.876474879222,2,1,0,1183.554,900,616.445999999996,149.0625,2403,301.5,1336,2101.5,-433.485714285707,-151.3125,950.0625,1635,8433.90350435071,0.193860411037021,607.328426490087,1,1.5,27.8,0.935251798561151,23.1508099210373,-0.0777510595153877
3,2,0,2,4.36179434493485,17.4471773797394,317,2901,920,2722,251,0.573158613702898,0,0,1,0,0.736842105263158,24117.75,24119,24114.25,24115.25,52,0,3122,2026-04-03T06:08:00-05:00,2026-04,-82.5,3.78284685043913,66,0,0,8.31079989869202,145,18.1691280543819,317,0,0,9.11322195787607,159,79.25,EQH,4,1,3.55358340495797,EXTERNAL_SWING_CONFIRMATION,14,3122,24116.625,2026-04-03T06:08:00-05:00,1,0,CHOCH_DOWN,DOWN,GRAB,0.2,Resolved,SSL,1,0,BULLISH_FVG,BULLISH_OB,1,1.77679170247898,2.5,24117.75,24119,14,3122,24114.25,24115.25,24114.25,4.75,LOW,2026-04-03T06:08:00-05:00,52,24193.5,HIGH,-0.802422059184057,1.08900136603551,3233,ChartPrimeLow,2026_04.csv,203.5,9.5,600.5,1802.5,926.5,1802.5,1,external,LL,41.5,3232,18.1691280543819,NQ,6,9,3,5,48.3571428571429,22.1142309503709,7,13,1,-71.8659999999945,-97,-122.134000000005,-92.5625,213,203.5,-173,9.5,-53.3000000000029,-136.9375,-57.0625,544,279.195521352097,1.94845532394466,-106.255960216513,17.3571428571429,15.9666899503286,2,7,1,-36.3399999999965,-50.5,-64.6600000000035,-63,120,110.5,-83,9.5,-33.585714285713,-98,-63,52,57.0893381874437,0.910853088351915,-70.6032015066012,151.428571428571,154.130056155594,4,2,1,407.457999999999,215,22.5420000000013,-158.770833333328,1631,600.5,976,1030.5,-202.399999999994,-362.645833333328,45.1041666666715,1770,4842.24045427574,0.365533272606707,-43.179260686069,1,1.25,31.65,1.64296998420221,27.4686639645979,0.740844186168917
4,0,0,2,14.5279525173028,58.1118100692112,82,2413,2420,2611,333,3.08026887799246,0,1,1,0,0.650666666666667,24212.5,24245.25,24151.5,24167.75,859,0,3204,2026-04-03T07:30:00-05:00,2026-04,187.5,0.137665648178434,8,0,0,6.52191008245331,379,0,0,9.01709995568742,524,0.56787079873604,33,131,EQH,2,1,0.671120034869866,EXTERNAL_SWING_CONFIRMATION,15,3204,24198.375,2026-04-03T07:30:00-05:00,1,0,CHOCH_DOWN,DOWN,RUN,0.333333333333333,Resolved,BSL,16.25,1,BEARISH_FVG,BULLISH_OB,1,0.757161064981387,44.75,24212.5,24245.25,15,3204,24151.5,24167.75,24245.25,93.75,HIGH,2026-04-03T07:30:00-05:00,859,24114.25,LOW,2.25427498892186,6.45307725836409,3501,ChartPrimeHigh,2026_04.csv,187.5,336.5,273.5,2129.5,599.5,2129.5,1,external,HH,-179.5,3499,9.01709995568742,NQ,3,3,0,1,91.6428571428571,56.3265405730925,9,5,1,136.331999999995,74.5,12.6680000000051,238.25,524,187.5,275,336.5,145.628571428577,150.916666666672,260.083333333328,1565,656.973740790864,2.38213478382874,184.372392365738,60.4285714285714,62.2375762884095,10,6,1,100.487999999998,45.5,-9.48799999999756,-22.4583333333285,466,187.5,225,278.5,127.042857142849,-177.791666666672,191.125,859,233.096322816201,3.68517181919395,125.064061527519,164.571428571429,147.221789107353,5,2,1,261.720000000001,168.5,75.2799999999988,250.791666666672,790,226.5,224,563.5,93.9857142857072,53.2916666666715,382.458333333328,3749,3716.04522326225,1.00886823888242,182.13537315499,1,32.75,65.55,13.1045003813883,45.4273871139426,17.4663358473566
3,4,0,2,19.7563164707752,79.0252658831009,56,2080,2093,1342,28,0.316354519287307,0,1,-1,0,0.0619469026548673,23983.25,24009.75,23981.5,23989.5,720,0,3260,2026-04-05T17:11:00-05:00,2026-04,-623.5,0.27839197697283,22,0.27839197697283,22,6.7193699896624,531,13.3501607139243,1055,0,0,6.25116530111718,494,263.75,EQH,2,1,0.202466892343876,EXTERNAL_SWING_CONFIRMATION,16,3260,23995.625,2026-04-05T17:11:00-05:00,0,0,BOS_DOWN,DOWN,SWEEP,0.2,Resolved,SSL,1.75,1,BEARISH_FVG,BULLISH_OB,0,0.860484292461474,6.25,23983.25,24009.75,16,3260,23981.5,23989.5,23981.5,28.25,LOW,2026-04-05T17:11:00-05:00,720,24245.25,HIGH,-0.0885792654004459,1.42992242717863,5651,ChartPrimeLow,2026_04.csv,998.5,56.5,1084.5,1270.5,1410.5,1318.5,1,external,LL,394.5,5651,13.3501607139243,NQ,4,6,2,3,169.071428571429,154.403908726673,2,7,1,-346.509999999995,-471,-595.490000000005,-536.9375,1055,998.5,-642,56.5,-435.385714285701,-976.520833333328,-229.229166666672,4394,1917.81526346656,2.29114872725415,-450.643469573115,102.857142857143,76.7907495114245,4,7,1,-346.509999999995,-471,-595.490000000005,-536.9375,1055,998.5,-591,56.5,74.3000000000029,-976.520833333328,-185.270833333328,720,455.747113349028,1.5798235006013,-387.128566255371,218.071428571429,173.152825279449,2,10,1,-361.407999999996,-490.5,-619.592000000004,-604.458333333328,1094,1037.5,-362,56.5,-507.042857142864,-741.208333333328,-330.958333333328,12887,5243.78232554002,2.4575772219288,-620.315914822975,1,20.25,303.95,2.36881065964797,287.261113797186,1.44833386774982
2,4,1,2,13.5514461975091,54.2057847900364,253,2843,2759,2920,14,0.368964310312434,0,1,1,1,0.725490196078431,24323.25,24326.75,24314,24318.25,284,0,3513,2026-04-05T21:24:00-05:00,2026-04,930.5,0.0368964310312434,2,0,0,6.01411825809267,326,0,0,25.4769856270735,1381,6.62290937010818,359,345.25,EQH,0,1,0.424308956859299,EXTERNAL_SWING_CONFIRMATION,17,3513,24320.375,2026-04-05T21:24:00-05:00,1,0,CHOCH_UP,UP,SWEEP,0,Resolved,BSL,4.25,1,BEARISH_FVG,BULLISH_OB,1,0.811721482687354,5,24323.25,24326.75,17,3513,24314,24318.25,24326.75,12.75,HIGH,2026-04-05T21:24:00-05:00,284,23981.5,LOW,0.258275017218703,0.940858991296706,3849,ChartPrimeHigh,2026_04.csv,25.5,1145.5,25.5,1355.5,111.5,2617.5,0,external,HH,-938.5,3849,25.4769856270735,NQ,5,8,2,3,136.785714285714,114.752986430579,6,8,1,673.457999999999,540,406.542000000001,422.1875,1131,25.5,1050,1105.5,170.399999999994,-1.9375,704.9375,2633,1664.12069087165,1.5822169716674,599.533013916691,56.5,37.7239966707136,9,4,1,327.995999999999,260.5,193.004000000001,463.083333333328,572,25.5,473,546.5,-24.8857142857014,224.75,534.583333333328,284,263.045678394975,1.07966039105026,309.981299927385,277.428571428571,218.931481968656,5,5,1,827.957999999999,665,502.042000000001,463.604166666672,1381,25.5,423,1355.5,659.642857142855,3.27083333332848,923.9375,9180,7711.99314917237,1.1903537545265,697.686724737781,1,3.5,235.3,1.20696982575436,137.118962948237,0.355166046715103
2,5,0,3,14.4805562568016,57.9222250272063,55,356,197,336,69,2.72779576277995,0,1,-1,0,0.425249169435216,24152.5,24195.75,24120.5,24192,1174,0,3568,2026-04-05T22:19:00-05:00,2026-04,281.5,0.535200434469484,31,0,0,8.61500054194427,499,14.2432373689459,825,0,0,0.345290602883538,20,206.25,EQL,0,1,2.39976969004059,EXTERNAL_SWING_CONFIRMATION,18,3568,24158.125,2026-04-05T22:19:00-05:00,1,0,CHOCH_UP,UP,RUN,-0.2,Resolved,SSL,32,1,BULLISH_FVG,BEARISH_OB,1,0.638787615334545,39.5,24152.5,24195.75,18,3568,24120.5,24192,24120.5,75.25,LOW,2026-04-05T22:19:00-05:00,1174,24326.75,HIGH,-2.20985985845464,5.19662357339725,5590,ChartPrimeLow,2026_04.csv,674.5,359.5,674.5,706.5,760.5,1968.5,1,external,HL,150.5,5588,14.2432373689459,NQ,0,0,0,0,158.857142857143,149.725940615623,5,2,1,-83.6919999999955,-196.5,-309.308000000005,-216.416666666672,956,674.5,244,281.5,-363.78571428571,-455.416666666672,-17.25,2493,1762.02353816699,1.41485056584058,-233.30478375114,56.9285714285714,38.8224888318318,4,11,1,-164.649999999994,-262,-359.350000000006,-622.9375,825,674.5,-282,150.5,-117.542857142849,-657.3125,-210.4375,1174,388.610934978014,3.02101637995961,-363.596195396865,315.785714285714,207.838232713434,6,4,1,178.957999999999,16,-146.957999999999,-12.7708333333285,1381,674.5,-209,706.5,55.8142857142811,-645.729166666672,159.854166666672,10645,8137.87267389841,1.30808141470965,27.8811879695859,1,3.75,143.9,8.15844336344684,105.11798133526,9.79946520010344
3,1,0,3,11.0859823221778,44.3439292887112,211,86,249,3186,280,2.07469210500074,0,1,1,0,0.415637860082305,24255.25,24290.75,24230,24232.25,1032,0,3779,2026-04-06T01:50:00-05:00,2026-04,121.5,2.25510011413123,100,0,0,4.10428220771885,182,0,0,15.3572317772337,681,4.84846524538215,215,170.25,EQH,1,1,0.699081035380683,EXTERNAL_SWING_CONFIRMATION,19,3779,24260.375,2026-04-06T01:50:00-05:00,1,0,CHOCH_UP,UP,RUN,0,Resolved,BSL,2.25,0,BEARISH_FVG,BULLISH_OB,1,0.992244050217743,23,24255.25,24290.75,19,3779,24230,24232.25,24290.75,60.75,HIGH,2026-04-06T01:50:00-05:00,1032,24120.5,LOW,3.20224216206635,5.4798932773389,3839,ChartPrimeHigh,2026_04.csv,121.5,559.5,265.5,1115.5,351.5,2377.5,0,external,LH,-258.5,3837,15.3572317772337,NQ,0,1,0,0,102.357142857143,67.5376998590839,5,3,1,160.926000000007,107,53.0739999999932,135.5625,457,121.5,295,335.5,52.7571428571391,2.27083333332848,154.604166666672,1613,913.848940357207,1.76506195801847,96.2185470779223,42.5714285714286,28.3431457282786,11,6,1,63.8999999999942,28.5,-6.89999999999418,9.75,300,121.5,134,178.5,113.971428571429,9.75,147.25,1032,260.137081943885,3.96713914174918,69.0610509146063,325.571428571429,176.2448297114,4,9,1,587.957999999999,425,262.042000000001,396.229166666672,1381,265.5,237,1115.5,190.100000000006,-179.1875,568.854166666672,5722,6390.99257077525,0.89532258669265,413.550277323739,1,35.5,63.45,16.2647754137116,32.696291838678,29.6226252438283
3,3,0,4,11.5918439591436,46.3673758365744,21,1355,199,2657,301,1.38028082990017,0,1,-1,0,0.10958904109589,24209.25,24225.5,24207.25,24225.25,321,0,3800,2026-04-06T02:11:00-05:00,2026-04,-54.5,0.0215668879671902,1,0,0,3.2781669710129,152,7.20334058104151,334,0,0,0,0,83.5,EQL,0,1,0.0215668879671902,EXTERNAL_SWING_CONFIRMATION,20,3800,24216.375,2026-04-06T02:11:00-05:00,1,1,CHOCH_UP,UP,SWEEP,-0.142857142857143,Resolved,SSL,2,1,BULLISH_FVG,BEARISH_OB,1,1.33714705396579,16,24209.25,24225.5,20,3800,24207.25,24225.25,24207.25,18.25,LOW,2026-04-06T02:11:00-05:00,321,24290.75,HIGH,-0.172535103737521,1.57438282160488,4402,ChartPrimeLow,2026_04.csv,297.5,383.5,441.5,939.5,527.5,2201.5,1,external,HL,-82.5,4402,7.20334058104151,NQ,3,3,1,3,119.642857142857,69.6869482175795,10,7,1,-76.8739999999962,-119,-161.126000000004,-37.1875,357,297.5,16,59.5,-101.028571428571,-156.1875,7.4375,1275,1125.43632678864,1.13289394490946,-105.372913366606,42.2857142857143,20.8694464946362,4,10,1,-91.0880000000034,-130.5,-169.911999999997,-165.291666666672,334,297.5,-277,36.5,-3.75714285713912,-193.125,-12.2083333333285,321,167.937853467349,1.91142135839202,-124.448251298309,351.357142857143,240.237940556248,4,12,1,411.957999999999,249,86.0420000000013,220.229166666672,1381,441.5,34,939.5,15.0142857142782,-355.1875,392.854166666672,7253,6588.65409483549,1.10083180807523,227.697487910264,1,0.25,145.5,2.20618556701031,101.726348602513,1.72521674483522
1,3,0,4,8.43994617069235,33.7597846827694,114,3175,13,77,77,0.207347294000152,0,1,1,0,0.11864406779661,24385.25,24398.25,24383.5,24383.5,221,0,3914,2026-04-06T04:05:00-05:00,2026-04,212.5,7.46450258400545,252,1.59953626800117,54,12.7370480600093,430,0,0,22.6304760880165,764,13.5664372360099,458,191,EQL,0,1,0.651662924000476,EXTERNAL_SWING_CONFIRMATION,21,3914,24390.875,2026-04-06T04:05:00-05:00,0,0,BOS_UP,UP,SWEEP,-0.6,Resolved,BSL,0,0,BEARISH_FVG,BULLISH_OB,0,0.947873344000693,1.75,24385.25,24398.25,21,3914,24383.5,24383.5,24398.25,14.75,HIGH,2026-04-06T04:05:00-05:00,221,24207.25,LOW,1.54029418400113,1.74764147800128,4200,ChartPrimeHigh,2026_04.csv,29.5,734.5,29.5,1637.5,29.5,2899.5,0,external,HH,-661.5,4200,22.6304760880165,NQ,5,6,2,2,142.5,99.0577153857465,5,8,1,442.652000000002,352.5,262.347999999998,591.25,764,29.5,628,734.5,56.1857142857189,272.916666666672,718.583333333328,950,1211.20316321223,0.78434405461798,400.43789777669,30.5,28.0448030380607,4,2,1,178.766000000003,139,99.2339999999967,19.6458333333285,337,29.5,19,307.5,55.6142857142841,5.60416666667152,174.104166666672,221,111.388517209432,1.98404652056259,128.69839893264,378.214285714286,229.799972761537,6,6,1,1000.70600000001,804,607.293999999994,1324.9375,1667,29.5,815,1637.5,454.557142857142,630.354166666672,1602.77083333333,7495,6915.22542946061,1.08384029941662,849.29990764086,1,13,89.55,2.4678950307091,34.4158030561543,3.8194663011501
1,2,0,5,10.639291239575,42.5571649583001,264,3563,352,341,341,0.91641442840975,0,0,-1,0,0.442857142857143,24265,24274.75,24257.25,24274.75,1025,0,4178,2026-04-06T08:29:00-05:00,2026-04,-144,0.093991223426641,4,0,0,3.14870598479247,134,13.2527625031564,564,0,0,1.73883763339286,74,141,EQL,1,1,0.164484640996622,EXTERNAL_SWING_CONFIRMATION,22,4178,24266,2026-04-06T08:29:00-05:00,1,0,BOS_UP,UP,GRAB,-0.666666666666667,Resolved,SSL,7.75,1,BULLISH_FVG,BULLISH_OB,1,0.751929787413128,9.75,24265,24274.75,22,4178,24257.25,24274.75,24257.25,17.5,LOW,2026-04-06T08:29:00-05:00,1025,24398.25,HIGH,-0.728431981556468,1.64484640996622,4186,ChartPrimeLow,2026_04.csv,491,35,529,1138,529,2400,1,external,HL,311,4185,13.2527625031564,NQ,7,7,3,4,100.642857142857,50.3666653397218,6,7,1,-120.474000000002,-168.5,-216.525999999998,-160.020833333328,407,372,-361,35,-89.7857142857101,-193.9375,-75.2291666666715,4001,2130.22002075455,1.87820974407272,-155.276084792567,45.8571428571429,28.4308229168509,6,6,1,-88.3859999999986,-126.5,-164.614000000001,-160.145833333328,323,288,-146,35,-29.442857142858,-240.895833333328,-79.3958333333285,1025,468.313275743343,2.18870583664971,-131.645669684032,355.857142857143,214.011752013761,6,4,1,501.206000000006,304.5,107.793999999994,-146.979166666672,1667,529,457,1138,-302.699999999997,-285.895833333328,547.604166666672,13367,8042.40362448802,1.66206530088832,212.330237207207,1,0,257.65,3.97826508829808,103.547706396617,7.4105938866558
2,0,0,5,23.9060352402594,95.6241409610376,6,3445,282,347,347,1.2444556239045,0,1,-1,0,0.0101010101010101,24324.75,24373.75,24324.25,24354.5,2153,0,4184,2026-04-06T08:35:00-05:00,2026-04,342,1.61047198387641,154,0,0,3.47192661459071,332,0,0,4.87324639276889,466,3.76473970256824,360,116.5,EQL,0,1,0.125491323418941,EXTERNAL_SWING_CONFIRMATION,23,4184,24349,2026-04-06T08:35:00-05:00,1,0,BOS_UP,UP,SWEEP,-0.428571428571429,Resolved,BSL,0.5,0,BEARISH_FVG,BULLISH_OB,1,0.334643529117177,29.75,24324.75,24373.75,23,4184,24324.25,24354.5,24373.75,49.5,HIGH,2026-04-06T08:35:00-05:00,2153,24257.25,LOW,2.04969161584271,2.07060683641253,4195,ChartPrimeHigh,2026_04.csv,139,367,197,1470,197,2732,1,external,LH,99,4195,4.87324639276889,NQ,2,3,2,2,132.357142857143,61.384778672174,9,5,1,188.987999999998,134,79.0120000000024,163.125,466,99,-87,367,199.900000000009,85.4583333333285,279.625,17364,4953.54270081731,3.50537000461004,142.214084316409,110.142857142857,95.2818746619616,6,3,1,188.987999999998,134,79.0120000000024,163.125,466,99,71,367,90.5428571428492,46.625,279.625,2153,1822.18224149322,1.18155031421867,131.45017505734,358.214285714286,206.993778101982,7,5,1,833.206000000006,636.5,439.793999999994,185.020833333328,1667,197,684,1470,-62.6285714285768,-23.3541666666715,810.145833333328,27610,10964.37649652,2.51815504591285,498.664508130605,1,19.25,905.3,2.37821716558047,1129.99314599691,1.10416598934257
2,1,1,5,27.7761222224686,111.104488889874,2,3395,405,3593,1,0.486028967322142,0,1,1,1,0.638461538461538,24266.5,24278.25,24245.75,24253,2510,0,4186,2026-04-06T08:37:00-05:00,2026-04,-6,0.0540032185913491,6,0,0,0.41402467586701,46,4.60827465312846,512,0,0,0.315018775116203,35,128,EQH,0,1,0.684040768823756,EXTERNAL_SWING_CONFIRMATION,24,4186,24262,2026-04-06T08:37:00-05:00,1,0,CHOCH_DOWN,DOWN,RUN,-0.428571428571429,Resolved,SSL,7.25,1,BULLISH_FVG,BULLISH_OB,1,0.396023603003227,13.5,24266.5,24278.25,24,4186,24245.75,24253,24245.75,32.5,LOW,2026-04-06T08:37:00-05:00,2510,24373.75,HIGH,-0.747044523846996,1.1700697361459,4403,ChartPrimeLow,2026_04.csv,487,65,545,1122,545,2384,2,external,LL,253,4401,4.60827465312846,NQ,7,8,2,4,134,62.0338265714588,11,7,1,-130.584000000003,-191,-251.415999999997,-180.333333333328,512,447,-330,65,-118.542857142864,-265.666666666672,-52.3333333333285,22550,6034.02246881883,3.73714219934189,-186.046401363812,133.571428571429,116.030545466281,2,3,1,-130.584000000003,-191,-251.415999999997,-180.333333333328,512,447,-176,65,-203.657142857133,-308.333333333328,-52.3333333333285,2510,2195.59071002252,1.14320031895847,-184.825680580776,360.285714285714,220.267621144852,6,7,1,485.206000000006,288.5,91.7939999999944,-162.979166666672,1667,545,455,1122,-368.585714285713,-371.354166666672,392.6875,33060,12080.8638474247,2.73655927403299,143.96681300833,1,11.75,1163.15,2.15793319864162,1231.61228781626,1.09356654957386
1,1,1,5,31.1828703042265,124.731481216906,23,3470,274,10,10,0.384826665503385,0,2,-1,1,0.330188679245283,24399,24452.25,24372.75,24411,4318,0,4209,2026-04-06T09:00:00-05:00,2026-04,596,3.752059988658,468,2.05240888268472,256,2.51740777016798,314,0,0,6.62222553553742,826,2.26085665983239,282,206.5,EQL,0,1,0.25655111033559,EXTERNAL_SWING_CONFIRMATION,25,4209,24412.5,2026-04-06T09:00:00-05:00,0,0,CHOCH_UP,UP,RUN,-0.666666666666667,Resolved,BSL,26.25,0,BEARISH_FVG,BULLISH_OB,0,0.705515553422873,12,24399,24452.25,25,4209,24372.75,24411,24452.25,79.5,HIGH,2026-04-06T09:00:00-05:00,4318,24245.75,LOW,1.70766832817127,2.54947665895993,6011,ChartPrimeHigh,2026_04.csv,159,667,159,1724,159,2986,2,external,HH,-349,6009,6.62222553553742,NQ,6,6,3,5,180.928571428571,102.393941829136,9,4,1,351.467999999993,254,156.532000000007,408.875,826,159,199,667,318.757142857139,202.375,546.541666666672,16301,10163.9729147488,1.60380199128097,331.723446629767,120.714285714286,50.3315817385149,10,10,1,351.467999999993,254,156.532000000007,408.875,826,159,435,667,17.1714285714261,30.2916666666715,408.875,4318,1852.27932406661,2.33118188163974,306.990112783082,351.857142857143,169.485540004675,7,9,1,1004.694,782.5,560.305999999997,429.4375,1883,159,1027,1724,167.742857142861,37.1458333333285,821.729166666672,66854,19004.1369774405,3.5178656141745,647.118037866923,1,41.25,1488.25,2.90139425499748,459.273869820611,6.16135640615756
